date,IP,HICP,de1y,eurostoxx50,bbb_spread,ois_1y
2011-07-01,4.5591262474866845,4.561427263040173,1.11,7.9169755409797284,5.988181818181818,1.4000000000000001
2011-08-01,4.5591262474866845,4.562993107088905,0.64999998,7.739451666851248,7.841304347826087,-17.599999999999998
2011-09-01,4.550714000192032,4.5652852522891765,0.38,7.661203876192178,9.183181818181819,-2.9000000000000004
2011-10-01,4.547541073151455,4.567779796769532,0.41999999,7.745997589936994,9.176666666666666,12.049999999999999
2011-11-01,4.549657476057832,4.569957430232347,0.1,7.714043716571218,8.930909090909092,-6.6000000000000005
2011-12-01,4.544358046591334,4.570889252011217,-0.02,7.733374941718775,9.26608695652174,-0.35000000000000003
2012-01-01,4.536891345234797,4.575432367724135,0.090000004,7.7757234153595896,9.065454545454546,0.05
2012-02-01,4.545420181582317,4.578312731818208,0.13,7.827337906617065,8.099047619047619,0.2
2012-03-01,4.542230386214217,4.581389657322688,0.12,7.836837213500334,7.228260869565218,-0.3
2012-04-01,4.535820107853298,4.5840486893659795,0.039999999,7.758238930771281,7.317142857142858,0.700000000000001
2012-05-01,4.543294782270004,4.582924577040772,0,7.695531998672179,8.208260869565217,1.35
2012-06-01,4.534747721691546,4.582924577040772,0.029999999,7.674499050962963,8.465909090909092,3.2
2012-07-01,4.537961436294641,4.584967478670572,-0.1,7.722393235249407,8.224545454545455,-7.5
2012-08-01,4.544358046591334,4.588329168792065,-0.059999999,7.793380967755897,7.596086956521739,2.5
2012-09-01,4.525044141508807,4.591172676344238,-0.039999999,7.836246876661744,6.852380952380952,0
2012-10-01,4.517431271680085,4.592591403781231,-0.0099999998,7.825432569139915,6.23695652173913,0.25
2012-11-01,4.51085950651685,4.591882291661156,-0.029999999,7.829623706550299,6.319545454545454,1.25
2012-12-01,4.515245478460105,4.592793914920036,-0.039999999,7.873047048028545,5.415238095238095,-1.55
2013-01-01,4.51085950651685,4.59511985013459,0.14,7.9066593807753005,4.805217391304348,2.35
2013-02-01,4.513054897080286,4.596532992592428,-0.0099999998,7.8748902164185495,5.3695,-2.6
